"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
394321,"Altoona, PA",298,55000,54500,55200,56500,57800,58200,58300,58400,58400,58300,58100,58200,58700,59300,59600,59800,60000,60200,60500,60800,60600,60300,60500,61200,61700,61700,61500,61100,60700,60400,60200,60400,61000,61700,62200,62800,63400,63500,63200,62900,62800,63200,63400,63300,63100,62700,62300,61900,61800,62000,62200,62200,62300,62600,63200,63600,64000,64700,65500,66100,66500,67100,67800,68400,68400,68200,68400,68600,68500,68200,68200,68700,69000,68900,68900,69200,70000,70400,70100,69900,70300,71000,71600,71800,72200,72700,73300,73800,74300,74500,74900,75500,75700,75600,75400,75400,75600,76400,77300,77700,78400,79600,80300,80300,80400,80700,81200,81700,82200,82600,83000,83100,83900,85500,86900,87200,87300,87900,88400,90900,93600,94500,94900,96100,95000,92700,92300,94700,98700,101800,102900,100800,97900,96200,95000,94300,94000,93300,92400,91500,90700,90500,90400,89900,89700,89900,89800,89400,89800,90900,91500,91600,92200,93100,93900,94400,95200,96000,96800,97200,97700,97700,97300,96900,94300,90900,89700,90900,91600,91500,90600,90000,90000,90200,90400,90800,91100,91300,91600,92100,92700,93300,94600,95400,95000,95200,96400,97000,96400,96400,96500,95800,94900,95000,95700,96300,96900,97200,96600,95500,95100,94700,93600,92200,91100,90100,89200,88700,88600,89200,90000,90300,90600,90900,90800,91200,92100,92400,93000,94400,95300,95000,94300,94200,95100,96500,97500,98000,98200,97900,97900,98200,98600,99200,100200,101700,103600,104700,105100,105400,106400,107800,108300,107200,106100,106000,106100,106400,107600,109500,111300,113200,114400,114800,114900,115300,116000,116200,115500,114900,114400,114000
394905,"New Bern, NC",299,84500,85100,86100,87400,88100,87900,87700,87500,87000,86700,86300,86200,87100,88100,88300,88200,88300,88900,89900,90700,91300,91400,92400,94300,95400,95000,95000,95600,96400,96600,96200,95900,95800,96200,96700,97200,97400,97600,97800,97800,98500,99600,99300,98700,99400,100500,101800,102900,103100,102900,103300,103500,103200,103300,104600,105600,105700,105700,105500,105300,105300,105700,105600,105200,105400,106100,106500,106900,107000,106900,106700,107000,107400,108300,109500,111100,111500,111200,111700,113100,114000,114700,115700,116100,116400,116800,116800,116800,117100,117700,118000,118100,118500,119100,119500,120200,121000,121500,121900,122400,122800,123200,124100,125200,126200,127100,128300,129300,130800,132500,134200,135200,136300,137900,139700,141300,143300,145300,146800,147600,148300,148800,149300,150100,151300,152100,152200,151800,152200,152800,153100,153200,153200,153400,154400,155300,155800,155900,155900,156000,156200,156100,155800,155300,154800,154200,153600,153200,153100,153100,153100,152900,153300,154100,154600,154500,154600,154700,154500,154300,154100,153900,153800,154200,151600,147300,145200,145600,145600,145600,145400,145100,144500,143700,142700,141500,141000,141400,141500,141100,140800,140300,139700,139000,138100,137300,136500,135700,135500,135600,135400,135200,135200,135200,135300,135500,135500,135400,135300,135300,135600,136400,136700,136400,135600,134800,134000,133700,133800,133700,133300,132800,132900,133200,133000,132200,131300,130500,129600,128800,128600,128700,128400,128000,128100,128300,128600,128800,129000,129000,129300,129800,130200,130100,130200,131000,131900,132100,132100,132400,132900,133100,133000,132700,132300,133300,135900,137200,136100,134800,133900,133500,134000,135100,136000,136200,136400,136300,136000,135900,136300,136900
394442,"Carbondale, IL",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116100,117300,119200,120400,120300,120900,121500,120900,118900,116900,114900,113000,110600,107800,104500,101200,97300,93500,90100,87600,85700,84500,83000,81100,79900,79700,79900,80500,80700,80300,81300,83100,84200,85000,85800,86300,87300,87200,86100,85900,86100,85000,83500,82300,81600,81100,80700,80900,81200,81700,82400,83200,83800,84500,84900,85400,86300,87100,87700,88300,88800,89000,89200,89700,90100,90100,89500,88900,88300,87700,87700,88300,88400,88300,88900,89900,90200,90500,91400,92800,93900,93700,92900,92100,92600,94700,97000,97600,98000,98500
394802,"London, KY",301,49500,50400,51200,52200,52900,53500,53700,52900,51700,51100,50800,50300,49900,50100,50400,50400,50000,49100,48700,49400,50900,52300,52800,53000,53300,53900,54800,55800,56800,57700,58700,59700,60700,61600,62700,63900,64900,65700,66300,66600,67000,67300,67900,68400,68100,68100,69100,69500,68600,68100,67500,66600,66300,66400,66300,66300,66200,66400,66500,66800,66900,67200,67700,68300,68800,69700,70300,70500,70900,71400,72100,73100,74100,74100,73700,73700,73700,73500,73300,72800,72500,72500,72200,72000,71900,71600,71600,72400,73100,73200,73300,74200,75500,76600,77900,78600,79300,80200,80800,80800,81000,81300,81800,82400,82400,82300,82100,81800,81400,81200,81500,82000,82300,82700,83200,83200,83100,83100,83600,84100,84700,85700,86400,85800,84800,84400,84200,84000,84100,84000,83000,82100,81900,82100,82400,83200,84100,85200,85900,86100,86300,87000,87500,87600,87500,86900,85600,84700,85000,86000,86800,87400,88200,89600,90800,91500,92100,92700,93600,94200,94200,93300,92400,93100,91600,87800,85500,85700,85500,85500,85900,86100,86000,85800,85800,85400,85500,86200,86600,86500,86200,85600,85200,85500,85500,85400,85700,86400,87700,89300,90100,90600,91900,92900,93000,92500,92300,92900,93700,94400,95000,95600,96400,97000,97300,97100,96900,96800,96900,96100,94000,91800,90500,89700,89200,89200,89300,89800,90500,91300,91200,90600,90100,90000,90300,91500,92400,92000,91700,92900,95000,96900,99200,101200,102500,102800,103100,103500,103800,103500,103100,102500,101900,101600,101700,102400,103400,104200,104500,104900,105300,106100,106800,107000,106900,106900,106900,107400,108200,109200,109900,110400
394668,"Harrisonburg, VA",302,89600,89800,89800,89400,89000,88800,88600,88500,88000,87100,86600,86800,86700,86600,86800,87400,87700,87800,88500,89600,90700,91800,93200,94700,95900,96500,97300,98500,99700,100600,101000,101000,101200,101800,102600,102600,102300,102200,101700,101000,101300,101900,102400,102700,102800,103000,103500,103700,104000,104400,104900,104800,104400,104400,104600,105000,106200,107400,107600,107800,108500,109200,109900,110600,111200,111900,112600,113000,113000,113000,113300,114000,114900,115700,116500,117300,118100,118300,118500,118800,119400,120500,121800,123600,125300,126700,128200,129800,130600,131300,132600,134300,135600,136900,138200,139200,139600,140600,142100,144400,146800,149100,151200,153400,155400,157400,159700,162200,164900,167500,169900,172100,174700,177600,180700,183100,184900,186400,187200,187400,188200,189000,189200,189100,189400,189800,189900,190100,190800,191900,192900,193900,194600,195300,196400,197900,199700,201300,202300,203100,204400,206000,207400,208000,208000,207900,208000,207700,206400,204700,203000,201200,199500,198200,197100,195700,194100,192300,190500,189000,187500,185900,184800,184300,182200,178300,175300,174000,173500,173300,172300,170500,169200,168400,167900,167900,168500,169000,168900,168800,168500,167500,166600,166700,167200,167400,167400,167500,168000,168700,169200,169800,170100,170400,171100,171800,171600,171300,170500,169300,168500,168600,169100,169100,169500,170600,171700,172800,174100,175800,177200,178000,178400,178600,177700,176500,175700,175000,174400,173900,173900,174200,173900,173500,173500,173600,174200,175800,177200,177800,178000,178600,179400,180000,180300,180400,180700,181300,182200,182400,182500,182400,182700,182500,181000,179300,180100,183000,186000,188600,190900,192500,193500,194900,195600,194800,194400,195300,196300,195300,193200,192300
394824,"Mansfield, OH",303,71200,71700,72300,72800,73800,74700,75200,75500,75700,75700,75800,76100,76400,76800,77000,77100,77500,77900,78000,78100,78400,79000,79300,79500,79700,79700,79700,79900,80000,80000,80500,80900,81100,81400,81800,82200,82500,82600,82700,82500,82200,82300,82500,82900,83200,83500,83900,84500,84900,85300,85600,85700,85700,85900,86000,86200,86500,87000,87400,87700,88200,88700,89000,89300,89700,90100,90300,90400,90500,90600,90600,90600,90600,90800,91200,91600,92000,92500,93000,93300,93700,94100,94600,95200,95400,95100,94900,95000,94900,94800,94800,95000,95000,95000,94900,94800,95100,95700,96700,97600,98500,99000,99400,99800,100500,101500,102400,103000,103300,103600,104300,104900,105100,105000,105400,105800,105700,105500,105700,105600,105200,104600,103700,102700,101900,101400,101200,101100,101400,101600,101100,100600,100700,101500,102300,102700,102500,102100,101200,99800,98600,97800,97000,96400,95900,94800,93400,92200,91600,91200,90800,90600,90500,90500,90400,90400,90200,90100,89700,89500,89500,89600,89600,89400,88200,86400,85100,84900,84500,84200,84100,83900,83200,82400,81800,81600,81900,82200,82000,81300,80000,78700,78100,77900,78500,79400,79800,79600,79100,78800,78900,78700,78500,78300,78000,77700,77600,77400,77200,77500,78100,78900,79500,80100,80500,80900,81000,80600,79600,79100,79000,79000,78800,78800,78500,78100,78200,78600,78800,78900,79400,79700,79600,79500,79800,80100,80200,80700,81600,82500,83200,83800,84000,84300,84400,84900,85400,85700,86100,86800,87400,87700,88400,89200,89600,89700,90600,91300,90900,89900,89900,91200,92900,94100,95100,96100,97000,97600,97800,97200,98200,100800
395217,"Weirton, OH",304,48900,49900,50900,51800,52500,52700,52600,52200,51700,51800,52100,52000,51400,50800,50800,50800,50600,50600,51000,51300,52000,52700,53400,54200,55100,55900,56500,56300,56200,57000,57900,58200,58200,58100,58100,58400,58200,57500,57400,58100,58900,59500,59900,60700,61300,61700,62300,62900,63500,64100,64500,64500,64400,64000,63800,63300,63200,63200,62900,62800,63100,63000,62600,62600,62800,62900,62900,63200,63600,64100,64400,64500,64700,64700,64300,64100,64000,63800,63400,62500,60100,58500,57600,56200,54200,53100,52400,52300,52400,52900,53900,55000,56000,56800,57000,57300,57800,57600,57800,59000,60900,62200,62800,63700,65300,66400,66700,66900,68000,70300,72900,73900,73100,71300,69500,68600,68700,69100,70400,71900,72700,72900,71500,68800,67000,66700,66800,66800,66600,65800,65100,65100,65400,65600,65900,66500,66300,65400,64800,64600,64200,63700,63200,62700,62500,62500,62500,63100,64300,65600,66800,67800,68500,69200,70000,70800,71300,71900,72100,71800,71200,71200,71100,70100,69700,70400,70900,70300,69300,68300,67800,67300,66800,66700,66800,67000,66800,66300,65800,65600,65200,65100,65500,66100,66600,66700,66700,66700,67000,67100,66900,67100,67600,67600,67500,67500,67600,67800,68200,68600,68900,69300,69800,70500,70800,70800,70900,71400,71600,71300,70400,69400,68500,67900,67500,67100,66800,66400,65800,65700,66600,67600,68100,68800,69600,70500,71300,72200,73100,73700,73900,73800,73800,74100,74400,74300,73800,73300,72900,72600,72500,72700,73400,73900,73900,73600,72800,72300,72800,73400,73500,73900,74800,75900,76400,76800,77300,77600,80000,83300,84300,83200
394635,"Goldsboro, NC",305,61400,62500,63200,63200,63400,64300,65300,65800,65800,65400,65200,65200,65200,64700,63700,62900,62600,62200,61900,62300,63700,65500,66200,66300,66300,66200,65800,65500,65400,65700,66000,65800,65000,64400,64700,65200,65400,65700,66500,67500,68300,68400,68600,69200,69800,70000,70300,71000,71600,72000,72600,73300,73800,74100,74700,75200,75200,75400,75500,75500,75300,75000,74900,75000,74800,74300,74000,74100,74800,75200,74900,74300,74100,74200,74200,74000,74100,74200,74000,73900,74100,74700,75300,75900,76500,76900,77400,77700,78000,78700,79400,79600,79500,79400,79500,79700,79600,79400,79600,80100,80300,80400,80200,80100,80100,80300,80500,80900,81600,82600,83100,83100,83200,83700,84300,84900,85500,85800,85900,85900,85800,85500,85200,84900,84600,84400,84100,83500,82900,82500,82600,83100,83700,84200,84700,85600,86400,86900,87700,88500,88800,89300,89800,90000,89800,90000,90000,89600,88600,87700,87000,86400,86200,85700,85100,84200,83500,82700,82300,82500,83000,83400,84000,84500,85400,86500,87200,87400,87400,87400,87400,87600,87600,87300,87000,86400,85000,83100,81600,80400,79300,78600,78300,77800,76900,76200,75400,74500,73500,73100,73800,74800,75700,76300,75500,74600,74700,75100,75500,76500,77400,77500,77500,78200,78800,78700,78500,78500,78200,78200,78100,78400,78600,78300,77600,77100,77200,77300,77500,77800,78200,78100,77700,77000,77100,77500,77500,76500,75100,74000,73800,73900,73800,73800,73900,73500,73600,74400,75100,75500,76400,77900,79700,81000,82000,82500,82500,82300,82700,83200,83400,83300,83200,83100,82800,82500,82400,82700,83600,84500,84800,84800
394353,"Augusta, ME",306,68000,67900,67600,66700,66100,66100,66400,66500,66900,67400,67700,67900,68200,68900,69300,70000,70800,71200,71000,71500,72100,72500,73000,73100,72800,72200,73200,74700,75300,75100,75400,75300,74900,74700,74600,74800,75000,75100,74700,74000,73800,74200,74400,74400,74100,73900,74400,75100,75600,76000,76600,77300,77900,78000,78000,78200,78200,78200,78400,78800,79800,80400,80400,80300,80700,81400,82500,83800,84800,85700,86700,87700,88400,89000,89700,90300,91100,92000,92600,93300,94300,95300,96000,97100,99100,101000,102200,103300,105000,106600,107800,109200,111200,113200,114400,115500,116900,118400,120300,123100,125600,128000,130900,133200,134800,137200,139900,140900,140500,141400,144100,145400,145100,145200,145700,146500,147800,148400,148400,149100,149700,149900,149700,150300,151400,151900,150800,149600,148300,147500,147500,148000,148200,148000,147300,145600,143600,142000,141400,141500,141100,140500,140100,140100,140000,138900,137400,136900,136600,135500,134700,134000,133100,132000,131100,130500,129900,128900,127700,127100,126900,126400,125800,125400,125900,127300,128300,128000,128400,130800,133800,134800,135600,137400,137700,135800,133500,131700,131500,132600,133500,133500,133400,133900,133700,133300,132900,131200,128900,127700,127400,127400,128400,129600,130100,129700,129200,128400,130300,136500,143500,146000,144100,139500,134400,130800,128800,128600,129900,131400,131900,131800,130900,130700,131900,133500,134500,134400,133600,132700,131800,130800,129900,128600,127200,126500,126900,127700,128000,128000,128300,128200,129000,130300,130000,129500,130900,132900,132800,132800,133600,133600,132300,131800,131600,131600,132000,132100,131600,131100,131400,132800,134600,136100,137600,139000,139700,139900,140500,142400,144700,146100
394661,"Hammond, LA",307,137900,137900,137900,138000,138000,138000,138000,138000,138000,138000,138000,137900,137900,137900,137900,138000,138000,138000,138000,138000,138000,138000,138000,137900,137900,137900,137900,138000,138000,138000,138000,138000,138000,138000,138000,137900,137900,137900,137900,138000,138000,138000,138000,138000,138000,138000,138000,137900,137900,137800,137600,137400,137500,137500,137500,137500,137500,137400,137600,137800,137900,137900,137900,138000,138000,137900,138000,138000,138000,138000,138000,137900,137900,137900,137900,138000,138000,137900,138000,138000,138000,138000,137900,137900,137900,137900,137900,138000,138000,138000,138000,138100,138000,138000,137900,137800,137800,137900,137900,138000,138000,138000,137900,137700,137600,137400,137300,137300,137300,137300,137400,137400,137500,137500,137600,137700,137600,137400,137300,137300,137300,137300,137300,137400,137500,137600,137700,137800,137600,137400,137200,137300,137300,137300,137300,137300,137400,137600,137800,137700,138300,139900,141400,142100,142400,142200,142100,142400,143100,144100,145300,146200,146700,147100,147600,148500,149200,149900,150600,151000,151400,151600,152000,152800,153100,152400,151300,150400,150400,151000,151000,150000,149000,147800,145700,143900,144000,144400,143400,141500,139900,139200,138900,138700,138200,137600,137200,137200,136900,136300,135900,136300,136500,135700,134900,134500,133800,133100,132900,132900,132800,132800,133200,133900,134600,135100,135500,135900,136600,137100,137400,137500,137300,137100,137500,137200,136200,136000,136100,136400,136500,136800,137000,136600,135600,135300,135300,135200,135200,135700,136600,137900,139200,140100,140700,140500,139600,138800,138100,138300,139600,140300,139500,139000,139500,140900,141800,143000,145500,148600,151600,155100,157200,157400,157600,158000,157400,156300,156400,157000,157000,156500
394728,"Jonesboro, AR",308,48500,49000,49300,49300,49400,49500,49600,49800,49800,49900,50100,50400,50600,50900,51200,51400,51500,51700,51900,52200,52400,52600,52900,53100,53100,53000,53100,53600,54200,54700,55000,55200,55400,55700,56100,56600,57100,57600,58100,58700,59400,60100,60900,61600,62500,63600,64600,65200,66000,66900,67700,68700,69600,70300,71100,72000,72700,73200,73800,74300,74400,74400,74600,74500,74000,73500,73100,72700,72400,72100,71900,71700,71800,72200,72400,72700,73400,74300,75100,75800,76500,77200,77800,78500,79000,79300,79300,79300,79300,79400,79400,79200,79100,79100,79000,78800,78700,78200,78000,78100,78500,78900,79400,79900,80600,81300,82000,82500,82900,83300,83700,83800,83800,83600,83500,83400,83100,82400,81900,82000,82700,83400,84000,84400,84400,83800,83300,83000,83100,83700,84300,84400,84200,84400,84900,85100,85200,85600,85900,86100,86300,86300,86100,86200,86100,85800,85400,85200,85300,85400,85400,85400,85400,85400,85400,85400,85400,85300,85400,85400,85600,86100,86800,87300,87300,87400,87900,88500,88900,89200,89400,89600,89500,89200,88900,88700,88500,88500,88400,88100,87900,87900,87800,87500,87300,87400,87700,88200,88600,89000,89200,89500,90000,90500,90600,90700,91100,91600,92100,92500,92800,92900,93100,93500,93500,93600,93800,94200,94900,95900,96400,96900,97700,98200,98000,97800,97900,98100,98400,98700,98700,98400,98300,98300,98500,98800,99100,99100,98900,98400,98300,98700,98900,98900,99100,99300,99200,99300,99500,99700,100200,100900,101400,101700,102100,102400,102600,103100,103500,103600,104300,105900,107600,109000,110400,111600,112400,112500,112000,111500,111600,112300
395128,"Staunton, VA",309,82300,82000,81400,80900,81000,81400,81900,82400,82800,83100,83500,84300,84600,84900,85400,86000,86200,86100,86000,85800,86100,86700,87300,88000,88900,89700,90500,91500,92500,93600,95100,96600,98100,99500,100900,102600,104400,106100,108000,109700,110800,111300,111600,111600,111700,112000,112000,112200,112700,112900,113000,112800,111900,111300,111400,111800,112900,114600,116100,116800,116800,117100,117400,118200,120200,121700,122300,122500,121900,120800,121000,121000,121000,122100,123400,123300,122900,123600,125200,126900,128300,129400,130400,131500,132800,133600,133700,133800,134400,135100,135300,136100,137800,138900,139200,140300,141600,142300,143300,145200,147300,150000,152400,154000,156000,158500,160700,163000,165700,168400,171500,175600,179200,180800,182300,184200,185200,185500,186100,186400,187200,188000,188200,187900,187700,187100,186700,187000,188100,189200,190000,190400,190600,190800,191600,192700,194000,195900,197700,198500,198500,199700,201700,202800,202600,201100,200400,201000,200900,199500,198400,197400,196900,196600,195900,194600,193400,192300,190200,187500,185200,184000,182500,181500,178500,174300,171800,172000,171800,171700,171600,170900,169800,169100,168100,167000,166900,166800,165600,163700,162600,162400,162400,161800,161100,160400,159800,159200,159200,159400,159100,158300,158000,158600,159800,160700,161200,162200,164100,165500,165800,165900,166700,167500,167700,167500,166700,165900,165800,165800,165200,164700,164900,165600,166500,166900,166700,165300,164400,164300,164300,163800,163200,162800,163100,163600,163800,164300,165700,167100,168400,169500,170000,169800,169700,170400,171500,172600,173100,173100,172800,172300,171900,171900,172200,172500,172600,173400,175300,177200,178000,179000,180300,181400,181300,181000,181500,182700,183700,182600,179700,177900
394893,"Muncie, IN",310,65400,66300,66400,66100,66400,67300,68000,68400,69400,71000,71800,71400,71400,72400,73400,73700,73800,73700,73600,73900,74100,74200,74400,74900,75200,75500,75500,75600,75800,75800,76200,77100,77800,77900,78200,78600,78800,78700,78600,78500,78400,78200,77900,77700,77800,78400,79200,79700,79800,79800,80200,80400,80500,80600,80900,81200,81500,82100,83000,84300,85500,86400,86700,86900,87000,86800,86600,86400,86100,85900,86200,86700,87100,87300,87400,87800,88600,89000,88900,88600,88700,89100,89500,89600,90200,90400,89900,89700,90100,90600,91000,91200,91700,92500,92400,92400,92700,93300,93700,94500,95500,96500,97500,98600,98900,98300,98500,99000,99000,98700,98800,98900,98600,98800,99000,98700,98400,98800,98800,97400,94400,93000,94300,95400,94800,94200,93900,93700,92400,89700,86600,84700,83900,83500,82700,81900,81500,81000,80800,80900,80700,80700,81200,81800,82200,82400,81800,81000,80600,80300,80000,79800,79700,79500,79700,79800,79900,79600,79100,78900,79200,79100,78400,77500,78300,80300,81400,80900,80700,80600,80400,80200,80100,79900,79900,80000,79600,79000,78700,78700,78600,78500,78400,77900,76900,75700,74900,74400,74000,73500,73300,73200,73100,72800,72400,72100,72000,72200,72300,72500,72800,73100,72900,73600,75500,77800,79100,79800,80400,81200,81800,81900,81800,82100,82800,83100,82300,81000,80500,80700,80700,80400,80400,80600,80800,80800,81000,81200,81300,81100,80900,80800,81000,81200,80900,79500,77900,76800,76100,75400,75200,75600,76000,76200,76400,76700,77900,79600,80300,79800,79900,80300,80700,80800,80900,81300,81800,82500,83000,84400,86300,87600
394890,"Mount Vernon, WA",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238900,235200,231200,229400,227100,223100,219500,217400,214600,211900,210300,209500,209000,208700,208200,207500,206700,206100,207100,209000,210400,210900,208900,206300,207500,212400,216600,218700,218200,216500,215100,215700,217200,218300,219200,220900,223100,224200,225100,225400,225300,226000,227200,228000,228600,229500,231100,232700,232800,231500,230600,230800,230600,230600,232700,236100,239000,241400,243600,245500,246700,247000,248100,249200,250400,252200,254400,257100,260000,263300,267000,269500,271200,274600,279200,282700,285700,287700,288200,289100,291900,294800,297800,301600,305900,308700,310100,314400,317800,316100
394307,"Albany, OR",312,102900,103600,104600,105600,106400,106900,107200,107800,108500,109300,109600,109800,110000,110600,111400,111900,112600,113300,113800,114000,114500,115200,116000,116300,116500,116700,116600,116700,117000,116800,116700,116700,116500,116400,116700,116800,116600,116200,115800,115600,115600,115700,115900,116200,116500,117100,117500,117900,118200,118700,119000,119000,119100,119000,118600,118100,117900,118000,118100,118200,118200,118200,118200,118300,118300,118500,118800,119000,119100,119500,120100,120600,120800,121000,121300,121400,121500,121800,122000,122200,122400,122700,122900,123400,124000,124700,125300,126000,126500,126800,127300,128000,128600,128900,129100,129600,130400,131100,131900,132600,133300,134400,135500,136300,136900,137600,138400,139400,140400,141300,142400,143700,145100,146700,148800,151000,153100,154900,156100,157300,158400,159800,161200,162500,163600,164400,165200,166100,167000,167700,168700,170000,171400,172600,173400,174400,175400,175800,175900,176000,175700,175200,175300,175200,173800,172200,170700,169500,168700,168000,167400,167000,166500,165900,165700,165600,165300,164800,164200,163400,162300,161200,160000,158300,158100,159400,159400,157500,156500,156600,156700,156300,156000,155400,154600,153700,152800,150700,148300,146900,146500,145900,144700,143300,142300,141900,141500,141700,142200,142700,142800,142700,142300,141700,141700,142700,143500,144000,144300,143900,143100,143100,144300,145500,146300,147200,148200,148400,148600,149100,150000,151000,151600,151800,152100,152800,153400,153700,153800,154900,156300,157300,158300,159500,160600,161500,162600,164100,165600,166800,167900,168600,168900,169400,170200,171300,172400,173100,174000,175400,177200,179100,180800,182700,184600,186700,189000,191600,194200,196900,199700,202300,205100,208000,210700,212900,215300,217700,219500,220400,220900,221100
395213,"Watertown, NY",313,57500,56900,56600,56600,56300,55700,55200,54800,54700,54500,54300,54300,54500,54600,54800,54800,54800,54900,55100,55400,55700,55600,55600,56000,56700,56900,56800,56700,56800,56800,56500,56000,55600,55500,55600,55700,55900,56100,56100,56200,56500,56900,57200,57400,57500,57900,58300,58700,58800,59200,59800,59700,59400,59400,59300,59400,60000,60200,60000,60100,60100,60000,60100,60600,61200,61900,62900,63700,64300,64800,65700,66400,66400,66400,67100,68200,69000,69100,69300,69400,69800,70200,70300,70600,71700,72700,73100,73300,73600,74000,74000,74100,73900,73700,73800,74200,74100,74000,74000,74400,75000,75800,76900,78200,79800,81500,82800,84100,86000,88100,89900,90900,92000,93200,94700,95800,96300,96400,96800,97300,97700,98100,98900,100000,101600,103300,104800,106200,107800,109200,111000,113200,115200,116600,117800,118300,118300,118100,117800,117700,117800,118200,118400,118400,118500,118500,118400,118800,119400,119800,120100,120500,120600,120600,120900,121500,121900,122300,122500,122800,123000,123000,122800,122200,123000,124600,125300,125000,125100,124700,124000,123500,123200,123800,125200,126700,128200,129400,129500,128700,128100,128700,130000,131300,132300,132100,131400,130600,129800,129200,129200,129200,129600,130000,129700,129100,128900,129100,129600,130000,129700,129200,129600,130400,130500,130200,130100,129800,129000,128000,127400,127300,127200,127200,126900,126700,126500,126500,126500,126600,126700,126800,126700,126900,127300,128100,129300,130000,130100,130000,129900,130400,131200,131400,130500,130000,128400,124800,122400,122700,124200,126100,128500,130100,131100,132400,134400,136300,137300,138300,138600,138100,137100,136300,135800,135100,134300,134400,134900,135400,136000,136900
